id,sop_id,sop_name,sop_path,section_title,query_text,similarity_score,source,cluster_name,namespace,pod_name,action_taken,was_useful,matched_at
669,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Symptoms,inventory-svc CrashLoopBackOff,0.731,alert,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,none,true,2026-05-27 01:06:08
670,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Remediation,config-svc OOMKilled,0.6286,prediction,prod-usw2-eks,platform,config-svc-d193d56-68bd9,scale_up,true,2026-06-18 07:16:58
671,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Diagnosis,recommendation high latency,0.8776,auto,prod-usw2-eks,search,recommendation-1e52697-e4756,none,true,2026-06-20 10:05:40
672,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Diagnosis,search-api high latency,0.6504,prediction,prod-use2-eks,search,search-api-61d1d17-0014f,increase_limit,false,2026-06-12 19:39:05
673,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Prevention,indexer CrashLoopBackOff,0.832,chat,prod-use2-eks,search,indexer-b07f520-eaf04,scale_up,true,2026-06-14 06:13:45
674,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Symptoms,auth-gateway OOMKilled,0.6778,alert,prod-usw2-eks,identity,auth-gateway-fb1c283-81cc8,none,true,2026-06-11 02:02:56
675,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Prevention,cart-svc high latency,0.9304,prediction,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,increase_limit,true,2026-06-09 18:02:48
676,30,Security Runbook 30: OOMKilled remediation,sops/security/runbook-30.md,Remediation,ledger-svc OOMKilled,0.7204,chat,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,scale_up,false,2026-06-06 16:35:57
677,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Symptoms,cart-svc CrashLoopBackOff,0.8665,alert,prod-usw2-eks,checkout,cart-svc-882ca58-64a75,restart_pod,true,2026-06-20 05:32:19
678,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,config-svc CrashLoopBackOff,0.8523,prediction,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,restart_pod,true,2026-06-05 21:02:21
679,35,Memory Runbook 35: OOMKilled remediation,sops/memory/runbook-35.md,Remediation,indexer throttled,0.6716,prediction,prod-usw2-eks,search,indexer-6c1eb29-ca471,increase_limit,true,2026-06-07 03:27:01
680,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Symptoms,recommendation OOMKilled,0.7266,auto,staging-use2-eks,search,recommendation-2071c72-c0b22,none,false,2026-05-27 10:21:52
681,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Diagnosis,checkout-web OOMKilled,0.8536,chat,staging-use2-eks,checkout,checkout-web-aca9086-f5fe6,scale_up,false,2026-06-07 00:02:45
682,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Prevention,auth-gateway CrashLoopBackOff,0.7214,alert,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,increase_limit,true,2026-05-26 23:34:08
683,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Diagnosis,auth-gateway CrashLoopBackOff,0.8834,chat,prod-use2-eks,identity,auth-gateway-ec6b034-0575b,scale_up,true,2026-06-02 04:40:31
684,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,ledger-svc CrashLoopBackOff,0.7816,alert,prod-usw2-eks,ledger,ledger-svc-842cd31-95bfa,increase_limit,true,2026-06-19 02:36:53
685,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Prevention,orders-api OOMKilled,0.8263,alert,prod-usw2-eks,orders,orders-api-cbca488-26609,restart_pod,true,2026-06-17 15:19:40
686,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Prevention,checkout-web throttled,0.8687,prediction,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,increase_limit,true,2026-05-30 11:09:01
687,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Symptoms,payments-worker CrashLoopBackOff,0.7967,auto,prod-usw2-eks,payments,payments-worker-bbc0947-0aa1a,increase_limit,true,2026-05-24 17:01:05
688,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Symptoms,image-resizer CrashLoopBackOff,0.7865,auto,prod-usw2-eks,platform,image-resizer-6542c92-1100b,none,true,2026-05-29 22:02:46
689,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Diagnosis,config-svc OOMKilled,0.9476,auto,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,increase_limit,false,2026-06-20 17:53:04
690,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Symptoms,payments-worker high latency,0.831,prediction,prod-use2-eks,payments,payments-worker-bff7264-02c23,scale_up,false,2026-06-22 11:22:01
691,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Diagnosis,orders-api throttled,0.6818,auto,prod-usw2-eks,orders,orders-api-cbca488-26609,scale_up,false,2026-06-08 12:51:11
692,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Symptoms,indexer high latency,0.8584,alert,prod-use2-eks,search,indexer-4680271-0a829,restart_pod,false,2026-06-05 10:59:31
693,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Symptoms,orders-api CrashLoopBackOff,0.8613,auto,prod-usw2-eks,orders,orders-api-cbca488-26609,restart_pod,true,2026-06-04 21:00:28
694,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Diagnosis,notifications CrashLoopBackOff,0.6743,auto,dr-use1-eks,notifications,notifications-b036879-82982,scale_up,true,2026-06-22 16:18:10
695,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Diagnosis,search-api throttled,0.608,alert,prod-use2-eks,search,search-api-1271443-2f040,increase_limit,true,2026-06-12 12:32:29
696,31,Cpu Runbook 31: DiskPressure eviction recovery,sops/cpu/runbook-31.md,Symptoms,auth-gateway CrashLoopBackOff,0.8417,auto,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,none,true,2026-06-21 21:08:41
697,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Remediation,indexer OOMKilled,0.8762,auto,dr-use1-eks,search,indexer-6af7422-f66fc,increase_limit,true,2026-05-25 07:27:00
698,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Remediation,checkout-web CrashLoopBackOff,0.6781,chat,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,increase_limit,true,2026-06-09 16:39:30
699,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Symptoms,search-api OOMKilled,0.786,chat,staging-use2-eks,search,search-api-1605640-8abaf,scale_up,true,2026-06-20 04:15:05
700,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Prevention,inventory-svc throttled,0.7665,chat,prod-use2-eks,inventory,inventory-svc-3e28589-98330,restart_pod,false,2026-06-18 07:18:05
701,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,orders-worker CrashLoopBackOff,0.8566,prediction,prod-usw2-eks,orders,orders-worker-b907131-2627d,increase_limit,true,2026-05-30 03:42:02
702,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Diagnosis,search-api high latency,0.9107,prediction,dr-use1-eks,search,search-api-d416b43-7cb20,none,true,2026-06-17 05:26:36
703,26,Memory Runbook 26: Node drain & cordon,sops/memory/runbook-26.md,Symptoms,notifications OOMKilled,0.8266,alert,prod-use2-eks,notifications,notifications-1938743-28dca,restart_pod,false,2026-05-26 09:43:59
704,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Prevention,ledger-svc high latency,0.6333,alert,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,scale_up,false,2026-06-03 23:10:22
705,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Diagnosis,payments-worker high latency,0.6208,auto,prod-use2-eks,payments,payments-worker-bff7264-02c23,restart_pod,true,2026-06-18 13:50:06
706,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Symptoms,inventory-svc OOMKilled,0.6928,prediction,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,scale_up,true,2026-06-03 15:29:38
707,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Remediation,metrics-server high latency,0.6378,auto,prod-usw2-eks,kube-system,metrics-server-6162d13-d4a14,increase_limit,true,2026-06-10 05:36:10
708,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Diagnosis,payments-worker high latency,0.672,auto,prod-use2-eks,payments,payments-worker-6e38c94-75bbf,increase_limit,true,2026-05-25 14:17:52
709,29,Node Runbook 29: Connection pool sizing,sops/node/runbook-29.md,Symptoms,inventory-svc high latency,0.9378,chat,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,restart_pod,true,2026-06-03 18:30:51
710,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Symptoms,recommendation throttled,0.8912,auto,prod-usw2-eks,search,recommendation-1e52697-e4756,none,true,2026-06-08 20:18:21
711,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Symptoms,orders-api OOMKilled,0.7842,alert,prod-usw2-eks,orders,orders-api-21c5d48-15186,increase_limit,true,2026-06-19 08:00:40
712,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Symptoms,auth-gateway throttled,0.6547,chat,prod-use2-eks,identity,auth-gateway-9bddb17-f3d59,increase_limit,true,2026-05-31 05:54:50
713,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Remediation,session-store CrashLoopBackOff,0.8658,auto,prod-usw2-eks,identity,session-store-d825e25-14f9f,increase_limit,false,2026-06-09 05:14:09
714,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Diagnosis,checkout-web OOMKilled,0.7399,auto,dr-use1-eks,checkout,checkout-web-4263246-52f3a,restart_pod,false,2026-06-04 02:15:27
715,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Diagnosis,auth-gateway OOMKilled,0.8491,chat,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,restart_pod,true,2026-05-26 23:16:43
716,36,Node Runbook 36: Readiness probe tuning,sops/node/runbook-36.md,Symptoms,checkout-web high latency,0.6942,chat,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,increase_limit,true,2026-06-05 00:13:09
717,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Diagnosis,config-svc high latency,0.8288,prediction,prod-usw2-eks,platform,config-svc-370d832-a686a,increase_limit,false,2026-06-01 20:37:36
718,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Prevention,indexer high latency,0.8478,chat,prod-usw2-eks,search,indexer-b957537-8aa20,increase_limit,false,2026-05-30 21:44:17
719,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Diagnosis,search-api CrashLoopBackOff,0.9445,chat,staging-use2-eks,search,search-api-1605640-8abaf,restart_pod,true,2026-06-14 12:46:04
720,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Prevention,auth-gateway throttled,0.7136,prediction,prod-usw2-eks,identity,auth-gateway-d4d3364-aac01,increase_limit,false,2026-06-15 23:35:18
721,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Remediation,cart-svc high latency,0.9056,chat,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,increase_limit,true,2026-05-29 14:29:26
722,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Remediation,orders-api throttled,0.9095,prediction,prod-usw2-eks,orders,orders-api-21c5d48-15186,scale_up,true,2026-06-09 20:16:17
723,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Symptoms,payments-api OOMKilled,0.8936,prediction,prod-usw2-eks,payments,payments-api-b9a1287-dbbfe,none,false,2026-06-19 08:25:08
724,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Prevention,ledger-svc OOMKilled,0.7986,chat,prod-use2-eks,ledger,ledger-svc-204e643-7d23b,none,true,2026-06-22 07:38:51
725,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Diagnosis,notifications throttled,0.8185,chat,prod-use2-eks,notifications,notifications-c882a21-88bb7,none,false,2026-06-06 14:40:36
726,20,Availability Runbook 20: CoreDNS restart,sops/availability/runbook-20.md,Remediation,checkout-web throttled,0.6352,auto,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,scale_up,false,2026-06-08 18:03:03
727,37,Security Runbook 37: Node drain & cordon,sops/security/runbook-37.md,Prevention,indexer high latency,0.6077,prediction,dr-use1-eks,search,indexer-6af7422-f66fc,none,true,2026-06-19 04:46:03
728,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Symptoms,search-api throttled,0.7887,chat,dr-use1-eks,search,search-api-be84964-d972c,restart_pod,true,2026-05-26 13:03:37
729,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Remediation,coredns CrashLoopBackOff,0.815,chat,prod-usw2-eks,kube-system,coredns-37f1521-4cd3d,none,false,2026-06-17 17:07:03
730,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Symptoms,checkout-web CrashLoopBackOff,0.6148,prediction,dr-use1-eks,checkout,checkout-web-6e9e217-a5c79,scale_up,true,2026-05-27 03:10:58
731,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Prevention,indexer OOMKilled,0.7816,alert,prod-usw2-eks,search,indexer-6c1eb29-ca471,increase_limit,true,2026-06-18 00:19:38
732,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Diagnosis,auth-gateway high latency,0.8018,auto,staging-use2-eks,identity,auth-gateway-41b4f33-14ef9,increase_limit,true,2026-06-16 13:18:15
733,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Diagnosis,checkout-web high latency,0.7821,alert,dr-use1-eks,checkout,checkout-web-4263246-52f3a,scale_up,true,2026-05-26 22:01:05
734,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Prevention,orders-worker CrashLoopBackOff,0.7948,chat,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,restart_pod,true,2026-06-03 18:55:28
735,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Prevention,session-store OOMKilled,0.8441,chat,prod-use2-eks,identity,session-store-1ac5266-1ca26,scale_up,true,2026-06-11 07:09:29
736,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Prevention,inventory-svc OOMKilled,0.6275,prediction,prod-usw2-eks,inventory,inventory-svc-4453f63-e15f3,scale_up,true,2026-06-08 08:50:50
737,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Remediation,cart-svc high latency,0.7086,chat,prod-usw2-eks,checkout,cart-svc-ee38458-64d46,restart_pod,true,2026-05-31 02:16:48
738,21,Memory Runbook 21: PDB & graceful shutdown,sops/memory/runbook-21.md,Remediation,orders-worker CrashLoopBackOff,0.924,alert,dr-use1-eks,orders,orders-worker-f884840-8265c,none,true,2026-06-19 20:17:47
739,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Symptoms,metrics-server CrashLoopBackOff,0.6447,auto,prod-use2-eks,kube-system,metrics-server-e2e6924-29c37,none,true,2026-06-14 04:39:59
740,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Prevention,inventory-svc CrashLoopBackOff,0.6629,prediction,prod-use2-eks,inventory,inventory-svc-bfded25-1e6d2,none,true,2026-05-27 18:16:12
741,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Remediation,checkout-web high latency,0.6321,prediction,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,scale_up,true,2026-05-28 22:14:32
742,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Remediation,coredns OOMKilled,0.6267,auto,staging-use2-eks,kube-system,coredns-b16ea15-07544,scale_up,true,2026-06-01 05:05:44
743,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Remediation,orders-worker high latency,0.691,prediction,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,scale_up,true,2026-06-14 09:42:53
744,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Remediation,recommendation throttled,0.9355,prediction,staging-use2-eks,search,recommendation-2071c72-c0b22,none,true,2026-06-20 09:36:37
745,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Diagnosis,checkout-web CrashLoopBackOff,0.842,auto,prod-use2-eks,checkout,checkout-web-c343d41-6a8d2,none,true,2026-05-29 14:45:11
746,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Remediation,indexer OOMKilled,0.9068,prediction,prod-use2-eks,search,indexer-4680271-0a829,restart_pod,true,2026-06-19 15:06:36
747,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Remediation,checkout-web OOMKilled,0.6575,chat,prod-usw2-eks,checkout,checkout-web-f628153-c1833,scale_up,true,2026-05-27 08:32:12
748,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Remediation,search-api high latency,0.9486,alert,prod-use2-eks,search,search-api-4350294-dbefb,scale_up,true,2026-06-09 02:39:39
749,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Diagnosis,search-api throttled,0.6261,alert,prod-use2-eks,search,search-api-4350294-dbefb,increase_limit,true,2026-06-08 07:40:06
750,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Diagnosis,payments-worker OOMKilled,0.7711,alert,prod-usw2-eks,payments,payments-worker-b4be648-d2dcb,none,true,2026-05-24 14:36:16
751,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Prevention,coredns OOMKilled,0.7627,chat,prod-use2-eks,kube-system,coredns-e513a45-fb7bf,restart_pod,true,2026-06-07 05:45:11
752,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Symptoms,cart-svc CrashLoopBackOff,0.6727,auto,prod-use2-eks,checkout,cart-svc-527eb80-045c0,increase_limit,true,2026-06-02 01:01:02
753,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Symptoms,search-api high latency,0.918,auto,prod-use2-eks,search,search-api-4350294-dbefb,increase_limit,false,2026-06-17 22:13:37
754,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Prevention,payments-api throttled,0.8734,chat,staging-use2-eks,payments,payments-api-dde4d16-a3d09,restart_pod,false,2026-06-13 03:37:50
755,23,Security Runbook 23: OOMKilled remediation,sops/security/runbook-23.md,Remediation,search-api throttled,0.6688,prediction,prod-use2-eks,search,search-api-eff0684-a368a,increase_limit,false,2026-06-12 08:01:57
756,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Prevention,config-svc CrashLoopBackOff,0.9078,chat,prod-use2-eks,platform,config-svc-ddd1723-06ca5,none,false,2026-06-19 04:39:09
757,4,Network Runbook 04: Cert rotation,sops/network/runbook-04.md,Diagnosis,search-api throttled,0.6116,chat,prod-usw2-eks,search,search-api-8352074-5b766,none,true,2026-06-06 13:59:33
758,22,Security Runbook 22: Cert rotation,sops/security/runbook-22.md,Prevention,orders-api OOMKilled,0.8077,prediction,prod-use2-eks,orders,orders-api-7f89525-97cdd,scale_up,false,2026-05-31 19:37:53
759,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Prevention,checkout-web OOMKilled,0.8943,alert,prod-use2-eks,checkout,checkout-web-0101b48-2b2af,none,true,2026-05-26 11:44:06
760,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Prevention,cart-svc throttled,0.7402,prediction,prod-usw2-eks,checkout,cart-svc-0a94879-c1bba,scale_up,true,2026-05-24 12:17:17
761,25,Network Runbook 25: PDB & graceful shutdown,sops/network/runbook-25.md,Remediation,ledger-svc throttled,0.9412,auto,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,none,true,2026-05-27 10:04:33
762,12,Node Runbook 12: CrashLoopBackOff triage,sops/node/runbook-12.md,Remediation,payments-api OOMKilled,0.9278,prediction,prod-use2-eks,payments,payments-api-c9c2b74-00142,increase_limit,true,2026-06-10 12:16:29
763,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Diagnosis,orders-api high latency,0.9015,prediction,prod-usw2-eks,orders,orders-api-21c5d48-15186,restart_pod,true,2026-06-08 01:45:30
764,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Diagnosis,cart-svc throttled,0.8047,chat,prod-use2-eks,checkout,cart-svc-51c2594-4d271,none,false,2026-05-29 16:19:52
765,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Symptoms,orders-worker CrashLoopBackOff,0.7141,alert,prod-use2-eks,orders,orders-worker-6ee3345-b0d20,none,true,2026-05-28 21:26:23
766,16,Availability Runbook 16: HPA scaling response,sops/availability/runbook-16.md,Diagnosis,inventory-svc high latency,0.6508,alert,prod-use2-eks,inventory,inventory-svc-3e28589-98330,restart_pod,true,2026-06-16 04:38:41
767,18,Memory Runbook 18: Connection pool sizing,sops/memory/runbook-18.md,Symptoms,ledger-svc throttled,0.7983,prediction,prod-use2-eks,ledger,ledger-svc-1232e29-49ea1,restart_pod,true,2026-06-10 13:11:40
768,3,Security Runbook 03: CFS throttling tuning,sops/security/runbook-03.md,Remediation,payments-api OOMKilled,0.6378,prediction,prod-use2-eks,payments,payments-api-1ce3577-591ac,restart_pod,false,2026-06-04 17:51:58
769,6,Availability Runbook 06: CFS throttling tuning,sops/availability/runbook-06.md,Diagnosis,indexer high latency,0.93,alert,prod-usw2-eks,search,indexer-6c1eb29-ca471,scale_up,true,2026-06-09 08:52:13
770,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Symptoms,ledger-svc throttled,0.8089,prediction,dr-use1-eks,ledger,ledger-svc-e00a046-6e2d6,none,true,2026-06-20 04:35:48
771,24,Node Runbook 24: Cert rotation,sops/node/runbook-24.md,Symptoms,payments-api throttled,0.6106,alert,staging-use2-eks,payments,payments-api-2729261-453da,restart_pod,true,2026-06-12 10:48:27
772,13,Security Runbook 13: CFS throttling tuning,sops/security/runbook-13.md,Remediation,checkout-web throttled,0.7698,prediction,prod-usw2-eks,checkout,checkout-web-f628153-c1833,increase_limit,true,2026-05-29 11:37:34
773,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Prevention,search-api high latency,0.652,chat,prod-usw2-eks,search,search-api-a47d446-4ffe2,none,true,2026-05-25 02:30:43
774,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Remediation,checkout-web throttled,0.8679,prediction,prod-use2-eks,checkout,checkout-web-c2eb578-2d181,increase_limit,true,2026-06-21 09:40:59
775,8,Node Runbook 08: Connection pool sizing,sops/node/runbook-08.md,Prevention,search-api OOMKilled,0.8688,auto,prod-usw2-eks,search,search-api-a47d446-4ffe2,none,false,2026-06-01 06:44:30
776,33,Availability Runbook 33: Connection pool sizing,sops/availability/runbook-33.md,Remediation,checkout-web OOMKilled,0.8043,auto,dr-use1-eks,checkout,checkout-web-4263246-52f3a,restart_pod,true,2026-05-31 04:56:02
777,2,Storage Runbook 02: OOMKilled remediation,sops/storage/runbook-02.md,Diagnosis,indexer high latency,0.7875,auto,prod-usw2-eks,search,indexer-b957537-8aa20,restart_pod,true,2026-06-16 23:07:55
778,17,Network Runbook 17: Cert rotation,sops/network/runbook-17.md,Diagnosis,recommendation high latency,0.8027,chat,prod-usw2-eks,search,recommendation-1e52697-e4756,none,false,2026-06-04 19:06:45
779,19,Memory Runbook 19: CoreDNS restart,sops/memory/runbook-19.md,Remediation,payments-api high latency,0.8031,auto,prod-use2-eks,payments,payments-api-7fa4649-debd8,restart_pod,true,2026-06-19 03:51:46
780,14,Availability Runbook 14: PDB & graceful shutdown,sops/availability/runbook-14.md,Remediation,checkout-web OOMKilled,0.643,chat,prod-use2-eks,checkout,checkout-web-47df111-4e24c,restart_pod,true,2026-06-12 15:51:20
781,38,Node Runbook 38: CFS throttling tuning,sops/node/runbook-38.md,Diagnosis,search-api CrashLoopBackOff,0.7857,chat,staging-use2-eks,search,search-api-1605640-8abaf,restart_pod,true,2026-06-14 08:42:01
782,39,Availability Runbook 39: Cert rotation,sops/availability/runbook-39.md,Diagnosis,config-svc throttled,0.8916,prediction,prod-usw2-eks,platform,config-svc-370d832-a686a,restart_pod,true,2026-06-06 04:33:12
783,28,Storage Runbook 28: Connection pool sizing,sops/storage/runbook-28.md,Remediation,session-store CrashLoopBackOff,0.8485,chat,prod-use2-eks,identity,session-store-4732511-0dba8,scale_up,false,2026-05-26 23:31:49
784,15,Node Runbook 15: Connection pool sizing,sops/node/runbook-15.md,Symptoms,session-store high latency,0.9246,alert,prod-use2-eks,identity,session-store-1ac5266-1ca26,scale_up,true,2026-06-22 04:14:34
785,10,Availability Runbook 10: PDB & graceful shutdown,sops/availability/runbook-10.md,Symptoms,search-api high latency,0.6518,auto,prod-usw2-eks,search,search-api-8352074-5b766,increase_limit,true,2026-06-13 12:31:41
786,11,Availability Runbook 11: CoreDNS restart,sops/availability/runbook-11.md,Prevention,orders-worker CrashLoopBackOff,0.6587,chat,prod-usw2-eks,orders,orders-worker-b907131-2627d,scale_up,false,2026-06-16 19:32:10
787,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Diagnosis,ledger-svc high latency,0.8446,prediction,prod-usw2-eks,ledger,ledger-svc-0744083-43011,scale_up,false,2026-06-12 19:34:05
788,27,Storage Runbook 27: CoreDNS restart,sops/storage/runbook-27.md,Symptoms,recommendation high latency,0.8508,auto,prod-use2-eks,search,recommendation-e5d5555-c6e9b,increase_limit,true,2026-06-04 03:12:45
789,40,Memory Runbook 40: Cert rotation,sops/memory/runbook-40.md,Symptoms,checkout-web OOMKilled,0.7819,chat,prod-usw2-eks,checkout,checkout-web-ec64e26-f37ce,restart_pod,true,2026-06-23 00:06:14
790,7,Storage Runbook 07: PDB & graceful shutdown,sops/storage/runbook-07.md,Diagnosis,inventory-svc throttled,0.6581,chat,prod-use2-eks,inventory,inventory-svc-3e28589-98330,scale_up,true,2026-05-31 16:14:45
791,1,Node Runbook 01: DiskPressure eviction recovery,sops/node/runbook-01.md,Remediation,session-store CrashLoopBackOff,0.9005,auto,prod-use2-eks,identity,session-store-4732511-0dba8,restart_pod,true,2026-06-06 00:17:53
792,5,Node Runbook 05: Connection pool sizing,sops/node/runbook-05.md,Diagnosis,search-api throttled,0.6572,auto,staging-use2-eks,search,search-api-1605640-8abaf,none,false,2026-06-02 23:47:52
793,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Symptoms,image-resizer throttled,0.735,prediction,prod-usw2-eks,platform,image-resizer-6542c92-1100b,increase_limit,true,2026-06-14 10:15:56
794,9,Memory Runbook 09: Connection pool sizing,sops/memory/runbook-09.md,Diagnosis,config-svc CrashLoopBackOff,0.6101,auto,dr-use1-eks,platform,config-svc-0f5b883-4b9e2,restart_pod,true,2026-05-28 19:35:51
795,32,Storage Runbook 32: CFS throttling tuning,sops/storage/runbook-32.md,Diagnosis,checkout-web throttled,0.8429,chat,staging-use2-eks,checkout,checkout-web-2b77739-52fdd,none,true,2026-05-31 08:25:45
